NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.64248657226562 10 100.64248657226562 1.0 0.7416875150520355 0.014551 0.12192299999999999 135.69392032331126 0.1840047152343197 0.0014551 0.0023664885590257982 0.012192299999999998 0.017999458282280483
