SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/output.resample.26813109.4 0.0 0.007566999999999999 0.0 0.007566999999999999
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/error.resample.26813109.4 0.0 0.005507999999999999 0.0 0.005507999999999999
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/resample.xml 0.023351669311523438 0.005885000000000001 0.0 0.005885000000000001
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/stat.resample.26813109.4.xml 1.5263280868530273 0.006683999999999999 0.0 0.006683999999999999
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/output.combine.26813109.4 0.0 0.004633 0.004633 0.0
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/error.combine.26813109.4 0.0 0.004458 0.0 0.004458
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/coadd.fits 49.4439697265625 0.046005000000000004 0.0 0.046005000000000004
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/coadd.weight.fits 49.4439697265625 0.04581599999999998 0.0 0.04581599999999998
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/combine.xml 0.024936676025390625 0.005639999999999999 0.005639999999999999 0.0
4/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/4/ 4/stat.combine.xml.26813109.4 0.1799306869506836 0.0042780000000000006 0.0042780000000000006 0.0
