NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.99523067474365 10 100.99523067474365 1.0 0.7492922350065783 0.0 0.135878 134.78750473619547 0.18134179650054305 0.0 0.0 0.0135878 0.017420720739012685
