SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/output.resample.26813109.2 0.0 0.005612 0.0 0.005612
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/error.resample.26813109.2 0.0 0.005168 0.0 0.005168
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/resample.xml 0.023351669311523438 0.0059219999999999984 0.0 0.0059219999999999984
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/stat.resample.26813109.2.xml 1.879073143005371 0.0073089999999999995 0.0 0.0073089999999999995
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/output.combine.26813109.2 0.0 0.004777 0.0 0.004777
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/error.combine.26813109.2 0.0 0.004098000000000001 0.0 0.004098000000000001
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/coadd.fits 49.4439697265625 0.04719299999999999 0.0 0.04719299999999999
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/coadd.weight.fits 49.4439697265625 0.04599400000000001 0.0 0.04599400000000001
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/combine.xml 0.024936676025390625 0.005455999999999989 0.0 0.005455999999999989
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/2/ 2/stat.combine.xml.26813109.2 0.1799297332763672 0.0043490000000000195 0.0 0.0043490000000000195
