NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.53320026397705 10 100.53320026397705 1.0 0.8462370949564502 0.020141 0.11340399999999999 118.8002757893174 0.15781038292450725 0.0020141 0.0026346201687023753 0.011340399999999999 0.01796010905807027
