ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
28144062   Y 1 32 1 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 195.00534374691173 234.563023243 0.0006972039118409157 0.115111743 122.643 142.910627713 71.726 90.422129673 0.6356465429998934 0
28144062   Y 1 32 2 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.87965872196853 205.005024522 0.003613461973145604 0.154451342 121.44 122.996185967 71.386 78.94283322 1.050045259995386 0
28144062   Y 1 32 3 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.2486393019501 212.473587849 0.0024217418394982815 0.103648637 121.449 135.03922026 70.782 75.308393856 1.0152175601106137 0
28144062   Y 1 32 4 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.57170396808164 224.398516816 0.000737030990421772 0.110958316 121.539 146.405750292 71.41 76.788602649 0.6219669370912015 0
28144062   Y 1 32 5 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.8165433320366 202.561614601 0.0007131809834390879 0.112694999 121.597 128.5857961 71.612 72.765999154 0.6068301510531455 0
28144062   Y 1 32 6 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 195.52147346584314 215.721236149 0.0008761249482631683 0.096640561 122.143 135.574545066 71.7 77.846558202 1.677597340894863 0
28144062   Y 1 32 7 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 194.67132601821982 210.2422567 0.001401066081598401 0.125660411 123.525 133.880979966 70.148 74.67002982 0.9969249521382153 0
28144062   Y 1 32 8 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 198.12336929298564 260.961897 0.0011320640332996845 0.196259195 122.136 154.062836726 74.488 104.671742555 1.4982372289523482 0
28144062   Y 1 32 9 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 201.58059211390838 213.865241538 0.006708942819386721 0.133201511 125.294 130.971642877 75.718 81.657384204 0.5618831710889935 0
28144062   Y 1 32 10 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 198.03731092176213 239.427586593 0.001247173873707652 0.156130742 123.319 159.732240681 72.768 77.039391349 1.949063747888431 0
28144062   Y 1 32 11 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 198.80347051683998 247.325856327 0.002065693959593773 0.126631982 123.584 134.098104535 73.109 110.440135876 2.108404822880402 0
28144062   Y 1 32 12 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 195.05186698429287 235.042440328 0.0019087661057710648 0.121269716 123.77 132.987146599 70.66 100.813549151 0.6199582181870937 0
28144062   Y 1 32 13 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 200.32202987107263 233.789242358 0.0015858360566198826 0.101069416 124.452 127.144895563 74.425 104.55909117 1.4434440350160003 0
28144062   Y 1 32 14 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 197.78028658014537 229.643519276 0.0024831369519233704 0.130074513 123.549 124.654673292 72.293 102.44445752 1.9358034431934357 0
28144062   Y 1 32 15 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 195.7771639658492 237.842888691 0.0034782770089805126 0.135981009 122.522 162.974242316 72.14 73.082214823 1.1116856888402253 0
28161108   Y 1 32 1 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 192.39504689944536 195.155571781 0.0010519996285438538 0.121341153 120.665 121.713000509 68.884 69.818675639 2.844994899816811 0
28161108   Y 1 32 2 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.38117150368168 203.523871297 0.0010068798437714577 0.303740276 121.946 129.238515788 68.559 70.460912248 2.875164623837918 0
28161108   Y 1 32 3 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 191.01278267859294 201.1171811 0.0008994550444185734 0.163832318 122.708 130.600172934 67.564 69.033838134 0.7398832235485315 0
28161108   Y 1 32 4 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 210.2518256643042 230.155737567 0.0005475962534546852 0.107796395 125.485 127.477972774 70.895 88.212854263 13.871278068050742 0
28161108   Y 1 32 5 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 197.17740271661802 203.411504703 0.004377305973321199 0.142457457 120.439 121.942222392 74.112 77.92832377 2.62202541064471 0
28161108   Y 1 32 6 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.76609427097065 202.440522567 0.003490910865366459 0.102183594 122.484 123.623752171 69.298 76.131426232 1.980603360105306 0
28161108   Y 1 32 7 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 196.0431762734242 209.468553765 0.0014347806572914124 0.106097413 122.825 129.46957024 71.47 77.60361451 1.746741492766887 0
28161108   Y 1 32 8 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 201.50344346928597 243.810183708 0.001505216583609581 0.11848541 123.598 125.018525271 74.26 114.498488237 3.6439382527023554 0
28161108   Y 1 32 9 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 198.8884661715515 249.03851927 0.001542538870126009 0.11364293 126.534 142.3909254 70.562 103.812076373 1.7909236326813698 0
28161108   Y 1 32 10 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 197.53746147003397 237.629539658 0.0017132610082626343 0.137770376 122.343 126.017778521 71.818 107.582744445 3.374748209025711 0
28161108   Y 1 32 11 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 196.1755371120125 219.956093078 0.0013347580097615719 0.123380632 124.362 133.581874901 70.031 83.941710681 1.781202354002744 0
28161108   Y 1 32 12 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 195.67587392017617 237.439242335 0.06781597109511495 0.926758201 123.848 148.9864318 70.258 85.509579376 1.5020579490810633 0
28161108   Y 1 32 13 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 199.58777019082385 229.036190728 0.001370432786643505 0.114879572 127.311 147.762229203 71.676 79.581301153 0.5993997580371797 0
28161108   Y 1 32 14 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 193.9255482645221 233.274248025 0.0006934637203812599 0.131850745 120.959 127.495591654 69.068 100.666153337 3.897854800801724 0
28161108   Y 1 32 15 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 194.59420083453506 219.469373381 0.0032714176923036575 0.128797859 121.501 131.740461291 72.403 86.442057428 0.6869294168427587 0
28165920   Y 1 32 1 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 185.2565749641303 202.072056634 0.0018365200376138091 0.106409168 120.812 121.872419759 63.11 78.223511113 1.3327384440926835 0
28165920   Y 1 32 2 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 180.84313850991242 207.622513053 0.0012523849727585912 0.316180661 117.477 128.349004101 61.905 76.984774103 1.4598861249396577 0
28165920   Y 1 32 3 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 186.31721531594823 192.102281339 0.001935673994012177 0.110865049 122.41 124.17231772 61.743 65.142215069 2.1622796419542283 0
28165920   Y 1 32 4 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 180.48267702608837 198.009612438 0.0014273140113800764 0.095270267 116.471 132.104845674 61.509 62.796843407 2.5012497120769694 0
28165920   Y 1 32 5 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 182.5384827740388 186.418387796 0.001875072019174695 0.343194516 120.071 121.130154656 61.39 63.388413722 1.0756077020196244 0
28165920   Y 1 32 6 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 186.71392650404945 210.553967566 0.0014176469994708896 0.098041369 123.885 125.310068072 60.955 82.825838058 1.8725088570499793 0
