NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.22007083892822 10 100.22007083892822 1.0 0.6385114319855347 0.017634999999999998 0.111876 156.9589295015139 0.20283270355437272 0.0017634999999999999 0.002306170238006437 0.0111876 0.01623173241387239
