SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/output.resample.26813109.2 0.0 0.005925999999999999 0.0 0.005925999999999999
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/error.resample.26813109.2 0.0 0.0056180000000000015 0.0 0.0056180000000000015
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/resample.xml 0.023351669311523438 0.005760999999999999 0.0 0.005760999999999999
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/stat.resample.26813109.2.xml 1.1037635803222656 0.006453 0.0 0.006453
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/output.combine.26813109.2 0.0 0.00496 0.00496 0.0
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/error.combine.26813109.2 0.0 0.003567999999999999 0.003567999999999999 0.0
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/coadd.fits 49.4439697265625 0.044215000000000004 0.0 0.044215000000000004
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/coadd.weight.fits 49.4439697265625 0.04356399999999999 0.0048400000000000006 0.038723999999999995
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/combine.xml 0.024936676025390625 0.005179000000000003 0.0 0.005179000000000003
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/2/ 2/stat.combine.xml.26813109.2 0.18007946014404297 0.004266999999999998 0.004266999999999998 0.0
