SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111155050_2_o_35570_06.w.fits 32.02789306640625 0.024419 0.0 0.024419
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111165032_2_o_35994_06.w.fits 32.02789306640625 0.025248 0.0 0.025248
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.023805999999999994 0.0 0.023805999999999994
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.024310000000000012 0.0 0.024310000000000012
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.026156999999999986 0.0 0.026156999999999986
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.026336 0.0 0.026336
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.026999999999999996 0.0 0.026999999999999996
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.026576000000000002 0.004429000000000002 0.022147
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.02753 0.0 0.02753
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.026695999999999998 0.0 0.026695999999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111155050_2_o_35570_06.w.weight.fits 16.00433349609375 0.017664999999999986 0.0 0.017664999999999986
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111165032_2_o_35994_06.w.weight.fits 16.00433349609375 0.018479999999999996 0.0 0.018479999999999996
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111184953_2_o_36749_06.w.weight.fits 16.00433349609375 0.01751600000000003 0.0 0.01751600000000003
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111224851_2_o_37387_06.w.weight.fits 16.00433349609375 0.01756399999999997 0.0 0.01756399999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111234857_2_o_37754_06.w.weight.fits 16.00433349609375 0.016415999999999986 0.0 0.016415999999999986
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111265053_2_o_38612_06.w.weight.fits 16.00433349609375 0.01559200000000005 0.0 0.01559200000000005
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111274755_2_o_38996_06.w.weight.fits 16.00433349609375 0.01612399999999997 0.0 0.01612399999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111284696_2_o_39396_06.w.weight.fits 16.00433349609375 0.015799000000000007 0.0 0.015799000000000007
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111294943_2_o_39822_06.w.weight.fits 16.00433349609375 0.016073000000000004 0.0 0.016073000000000004
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//input PTF201111304878_2_o_40204_06.w.weight.fits 16.00433349609375 0.016252999999999962 0.0 0.016252999999999962
