SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
/var/opt/cray/dws/mounts/batch/25856232_striped_scratch//swarp-bb.batch.1c.6f.25856232//1 /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//swarp-bb.batch.1c.6f.25856232//1 /var/opt/cray/dws/mounts/batch/25856232_striped_scratch//swarp-bb.batch.1c.6f.25856232//1 0.0 0.0 0.0 0.0
