SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/resamp 0.0 0.004327 0.0 0.004327
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/1 0.0060577392578125 0.004457 0.0 0.004457
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/files_to_stage.txt 0.000244140625 0.0049679999999999985 0.0 0.0049679999999999985
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/output.log 3.337860107421875e-05 0.004377000000000001 0.0 0.004377000000000001
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/bb.log 4.863739013671875e-05 0.004123 0.004123 0.0
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/bb_alloc.log 4.863739013671875e-05 0.004258999999999999 0.0 0.004258999999999999
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/stage-in-pfs.csv 0.00022125244140625 0.0044329999999999994 0.0 0.0044329999999999994
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/stage-in-bb.csv 0.00017261505126953125 0.005395000000000004 0.0 0.005395000000000004
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/stage-in-pfs-global.csv 0.0016489028930664062 0.004271999999999998 0.0 0.004271999999999998
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/stage-in-bb-global.csv 3.814697265625e-06 0.004031 0.0 0.004031
/var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-1N-0F.NjcpL1/swarp-scaling.batch.16c.0f.26813106//2/ /var/opt/cray/dws/mounts/batch/26813106_striped_scratch//swarp-scaling.batch.16c.0f.26813106//2/resample_files.txt 0.0009174346923828125 0.004144999999999996 0.0 0.004144999999999996
