SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111085228_2_o_34301_06.w.fits 32.02789306640625 0.024425 0.0 0.024425
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111095206_2_o_34706_06.w.fits 32.02789306640625 0.023178000000000004 0.0033110000000000006 0.019867000000000003
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111155050_2_o_35570_06.w.fits 32.02789306640625 0.021812000000000005 0.0 0.021812000000000005
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111165032_2_o_35994_06.w.fits 32.02789306640625 0.022347999999999993 0.0 0.022347999999999993
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.022799 0.0 0.022799
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.02223900000000001 0.0 0.02223900000000001
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.02546699999999999 0.0 0.02546699999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.02412700000000001 0.0 0.02412700000000001
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.023836999999999997 0.0 0.023836999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.02391399999999999 0.0 0.02391399999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856228_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.023927000000000004 0.0 0.023927000000000004
