NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
14 0.009613990783691406 11 0.009613990783691406 0.9997024104751513 0.11263752996455878 0.015943999999999996 0.028301999999999997 0.08535335235703795 0.39281756279565017 0.0014494545454545452 0.0017840518133527602 0.0025729090909090905 0.0018042827081444553
