SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/resamp 0.0 0.0038759999999999997 0.0 0.0038759999999999997
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/1 0.006274223327636719 0.0038229999999999996 0.0038229999999999996 0.0
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/2 0.000244140625 0.003986 0.0 0.003986
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/files_to_stage.txt 3.337860107421875e-05 0.004236 0.002118 0.002118
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/output.log 4.863739013671875e-05 0.004387 0.004387 0.0
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/bb.log 4.863739013671875e-05 0.004333999999999999 0.002166999999999999 0.0021670000000000005
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/bb_alloc.log 0.00022125244140625 0.003448999999999999 0.003448999999999999 0.0
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/stage-in-pfs.csv 0.00017261505126953125 0.004030999999999998 0.0 0.004030999999999998
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/stage-in-bb.csv 0.0016489028930664062 0.003916000000000003 0.0 0.003916000000000003
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/stage-in-pfs-global.csv 3.814697265625e-06 0.004173999999999997 0.0 0.004173999999999997
/var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/ /var/opt/cray/dws/mounts/batch/26813108_striped_scratch//swarp-scaling.batch.16c.0f.26813108//1/stage-in-bb-global.csv 0.0009183883666992188 0.004033999999999999 0.0 0.004033999999999999
