SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.fits 32.02789306640625 0.024000999999999998 0.0 0.024000999999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111035427_2_o_33741_06.w.fits 32.02789306640625 0.024078 0.0 0.024078
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111085228_2_o_34301_06.w.fits 32.02789306640625 0.023840000000000007 0.0 0.023840000000000007
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111095206_2_o_34706_06.w.fits 32.02789306640625 0.024456000000000006 0.0 0.024456000000000006
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111155050_2_o_35570_06.w.fits 32.02789306640625 0.02369199999999999 0.0 0.02369199999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111165032_2_o_35994_06.w.fits 32.02789306640625 0.023115999999999998 0.0 0.023115999999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.02304500000000001 0.0 0.02304500000000001
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.02340500000000001 0.0 0.02340500000000001
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.023195999999999994 0.0 0.023195999999999994
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.021768999999999983 0.002721000000000001 0.01904799999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.022578000000000015 0.0 0.022578000000000015
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.02192700000000003 0.0 0.02192700000000003
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.022486000000000006 0.0 0.022486000000000006
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.022267999999999954 0.0 0.022267999999999954
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.weight.fits 16.00433349609375 0.015471999999999986 0.0 0.015471999999999986
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111035427_2_o_33741_06.w.weight.fits 16.00433349609375 0.015114000000000016 0.0 0.015114000000000016
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111085228_2_o_34301_06.w.weight.fits 16.00433349609375 0.01511800000000002 0.0 0.01511800000000002
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111095206_2_o_34706_06.w.weight.fits 16.00433349609375 0.013981999999999994 0.0 0.013981999999999994
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111155050_2_o_35570_06.w.weight.fits 16.00433349609375 0.01618799999999998 0.0 0.01618799999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111165032_2_o_35994_06.w.weight.fits 16.00433349609375 0.01433899999999999 0.0 0.01433899999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111184953_2_o_36749_06.w.weight.fits 16.00433349609375 0.01728099999999999 0.0 0.01728099999999999
