ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
30876285 13 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 58.5784 58.6211 0.000728528 158.405 0.6302
30876285 14 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 50.2175 48.0435 0.0452515 127.668 0.606654
30876285 15 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 57.048 56.5844 0.00819272 159.427 0.642169
30881321 1 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 44.9106 41.4766 0.082794 62.3778 0.280022
30881321 2 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 44.3631 40.7705 0.0881188 46.27 0.0412121
30881321 3 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 42.7425 38.6442 0.106052 78.8875 0.458184
30881321 4 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 45.6681 42.349 0.0783742 82.8991 0.449113
30881321 5 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 46.3386 43.3529 0.0688705 79.8451 0.419643
30881321 6 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 42.4652 40.2114 0.0560481 83.4587 0.491183
30881321 7 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 43.1453 39.1842 0.101089 56.7613 0.239882
30881321 8 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 42.8779 38.9121 0.101916 74.1181 0.421493
30881321 9 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 43.4001 39.5695 0.0968078 62.4708 0.305273
30881321 10 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 45.8838 42.6556 0.075681 50.3575 0.0888378
30881321 11 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 45.0725 41.698 0.0809279 51.7694 0.12936
30881321 12 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 43.8388 40.1139 0.0928587 82.4237 0.468128
30881321 13 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 44.5617 41.0313 0.0860425 66.5588 0.330491
30881321 14 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 47.8916 46.3146 0.0340498 84.8889 0.435832
30881321 15 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 0 0 0.75 0.8 44.4833 40.8973 0.0876834 59.6351 0.254075
30868786 1 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.1075 39.6864 0.0358074 58.9857 0.303094
30868786 2 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.8236 39.4091 0.0612685 45.0766 0.0721646
30868786 3 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 40.82 39.9281 0.0223383 105.936 0.614671
30868786 4 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 40.0098 37.5607 0.0652033 91.8201 0.564259
30868786 5 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.1802 39.0119 0.0555793 60.3259 0.317372
30868786 6 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.5401 40.2819 0.0312355 49.2709 0.156903
30868786 7 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.2962 39.354 0.0493518 62.1441 0.335477
30868786 8 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.1393 39.7113 0.0359586 67.9516 0.39458
30868786 9 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.1278 38.8847 0.0576849 50.3247 0.182753
30868786 10 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 40.2691 37.4201 0.0761354 53.5577 0.248117
30868786 11 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 40.7377 40.4 0.0083594 71.9353 0.43369
30868786 12 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 42.2382 41.3308 0.0219543 57.1947 0.261502
30868786 13 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 42.2318 41.5252 0.0170164 79.3452 0.467746
30868786 14 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 40.6011 39.3692 0.0312905 56.4407 0.280642
30868786 15 Y PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 41.1555 38.8465 0.0594397 49.9345 0.17581
30873091 1 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 72.4065 79.9698 0.0945764 111.016 0.347781
30873091 2 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 73.3004 81.1204 0.0963993 100.149 0.268084
30873091 3 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 74.3041 82.1776 0.0958113 88.5104 0.160505
30873091 4 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 74.5575 84.1271 0.113751 103.09 0.276771
30873091 5 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 73.5153 82.1915 0.105561 100.498 0.268486
30873091 6 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 78.2006 88.5822 0.117197 109.38 0.285053
30873091 7 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 75.8653 84.5269 0.102472 111.823 0.321559
30873091 8 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 74.7814 83.0229 0.0992682 109.38 0.316316
30873091 9 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 76.726 86.3713 0.111672 124.731 0.384865
30873091 10 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 76.408 85.3359 0.104621 117.685 0.350744
30873091 11 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 75.5321 83.2038 0.0922036 101.079 0.252743
30873091 12 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 77.4835 86.4301 0.103512 115.796 0.33086
30873091 13 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 78.32 87.8324 0.108301 108.044 0.275109
30873091 14 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 74.185 83.0896 0.107168 93.3475 0.20528
30873091 15 Y STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 73.0351 80.3245 0.0907494 88.518 0.174912
30876294 1 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 55.8624 59.8753 0.0670218 120.297 0.535632
30876294 2 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 53.7171 94.9112 0.434028 154.127 0.651476
30876294 3 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 54.6217 60.5033 0.097211 122.924 0.555647
30876294 4 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 54.058 56.0925 0.0362702 108.265 0.500688
30876294 5 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 57.9711 60.5834 0.0431194 113.805 0.490612
30876294 6 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.5289 51.747 0.00421414 121.301 0.575197
30876294 7 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 50.3271 50.9032 0.0113171 97.5602 0.484143
30876294 8 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 48.7299 48.4629 0.00550976 122.604 0.602541
30876294 9 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 52.8766 54.3156 0.0264935 103.334 0.488296
30876294 10 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 50.2818 51.3483 0.0207695 101.769 0.505922
30876294 11 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.2482 52.3015 0.0201388 155.91 0.671295
30876294 12 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 54.7578 94.3934 0.419898 194.251 0.718109
30876294 13 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 52.3394 85.0666 0.384725 166.134 0.684957
30876294 14 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 54.8086 87.5944 0.374291 200.3 0.726368
30876294 15 N PRIVATE swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.0057 72.695 0.298361 147.262 0.653639
30881323 1 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 51.1673 54.4782 0.0607751 82.415 0.379151
30881323 2 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 53.8357 58.8887 0.0858058 83.399 0.354481
30881323 3 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 52.464 55.3991 0.0529814 76.0804 0.310414
30881323 4 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 54.3899 58.5208 0.0705886 94.7324 0.425858
30881323 5 N STRIPED swarp-0.dax cori-1N.xml 1 1 32 16 0 0.75 0.8 56.9308 63.0192 0.0966116 87.9245 0.352503
