SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.fits 32.02789306640625 0.021526999999999998 0.0 0.021526999999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111035427_2_o_33741_06.w.fits 32.02789306640625 0.023150000000000004 0.0 0.023150000000000004
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111085228_2_o_34301_06.w.fits 32.02789306640625 0.02162999999999999 0.0 0.02162999999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111095206_2_o_34706_06.w.fits 32.02789306640625 0.021803000000000003 0.0 0.021803000000000003
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111155050_2_o_35570_06.w.fits 32.02789306640625 0.021233000000000002 0.0 0.021233000000000002
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111165032_2_o_35994_06.w.fits 32.02789306640625 0.021925 0.0 0.021925
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.024316000000000004 0.0 0.024316000000000004
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.025829999999999992 0.0 0.025829999999999992
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.021801999999999988 0.0 0.021801999999999988
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.02182500000000001 0.0 0.02182500000000001
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.021677000000000002 0.0 0.021677000000000002
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.021314 0.0 0.021314
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.02147699999999998 0.004295000000000004 0.017181999999999975
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.020776000000000017 0.0 0.020776000000000017
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.weight.fits 16.00433349609375 0.013766 0.0 0.013766
