SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
/var/opt/cray/dws/mounts/batch/25856221_striped_scratch//swarp-bb.batch.1c.0f.25856221//3 /var/opt/cray/dws/mounts/batch/25856221_striped_scratch//swarp-bb.batch.1c.0f.25856221//3 /var/opt/cray/dws/mounts/batch/25856221_striped_scratch//swarp-bb.batch.1c.0f.25856221//3 0.0 0.0 0.0 0.0
