SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/output.resample.26813109.1 0.0 0.007031999999999998 0.0 0.007031999999999998
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/error.resample.26813109.1 0.0 0.005434 0.005434 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/resample.xml 0.023351669311523438 0.005456000000000001 0.0 0.005456000000000001
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/stat.resample.26813109.1.xml 1.0331850051879883 0.006535000000000001 0.0 0.006535000000000001
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/output.combine.26813109.1 0.0 0.005160999999999999 0.0 0.005160999999999999
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/error.combine.26813109.1 0.0 0.005131 0.005131 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/coadd.fits 49.4439697265625 0.047811000000000006 0.0 0.047811000000000006
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/coadd.weight.fits 49.4439697265625 0.04465799999999999 0.0 0.04465799999999999
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/combine.xml 0.024936676025390625 0.004499999999999999 0.004499999999999999 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/1/ 1/stat.combine.xml.26813109.1 0.18007659912109375 0.004639000000000001 0.004639000000000001 0.0
