NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.149489402771 10 100.149489402771 1.0 0.70971974497661 0.019704 0.11665299999999999 141.1113190969086 0.19212795045527992 0.0019703999999999998 0.002556061997161519 0.0116653 0.01846316317578208
