SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.021041999999999998 0.0 0.021041999999999998
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.021498 0.0 0.021498
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.02268499999999999 0.0 0.02268499999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.023969000000000004 0.0 0.023969000000000004
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.021587999999999996 0.0 0.021587999999999996
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.020570000000000005 0.0 0.020570000000000005
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.022372000000000003 0.0 0.022372000000000003
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.021863999999999995 0.0 0.021863999999999995
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111184953_2_o_36749_06.w.weight.fits 16.00433349609375 0.014285999999999993 0.0 0.014285999999999993
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111224851_2_o_37387_06.w.weight.fits 16.00433349609375 0.014539999999999997 0.0 0.014539999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111234857_2_o_37754_06.w.weight.fits 16.00433349609375 0.014644000000000018 0.0 0.014644000000000018
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111265053_2_o_38612_06.w.weight.fits 16.00433349609375 0.014513999999999971 0.0 0.014513999999999971
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111274755_2_o_38996_06.w.weight.fits 16.00433349609375 0.013670999999999989 0.0 0.013670999999999989
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111284696_2_o_39396_06.w.weight.fits 16.00433349609375 0.013320000000000054 0.0 0.013320000000000054
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111294943_2_o_39822_06.w.weight.fits 16.00433349609375 0.014486999999999972 0.0 0.014486999999999972
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25856234_striped_scratch//input PTF201111304878_2_o_40204_06.w.weight.fits 16.00433349609375 0.014295000000000002 0.0 0.014295000000000002
