SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.022223 0.0 0.022223
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.020926 0.0 0.020926
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.023717999999999996 0.0 0.023717999999999996
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.024195999999999995 0.0 0.024195999999999995
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.024942999999999993 0.0 0.024942999999999993
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.025164000000000006 0.0 0.025164000000000006
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111234857_2_o_37754_06.w.weight.fits 16.00433349609375 0.017341000000000023 0.0 0.017341000000000023
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111265053_2_o_38612_06.w.weight.fits 16.00433349609375 0.017448999999999992 0.0 0.017448999999999992
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111274755_2_o_38996_06.w.weight.fits 16.00433349609375 0.017366999999999994 0.0 0.017366999999999994
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111284696_2_o_39396_06.w.weight.fits 16.00433349609375 0.017746000000000012 0.0 0.017746000000000012
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111294943_2_o_39822_06.w.weight.fits 16.00433349609375 0.016942999999999986 0.0 0.016942999999999986
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25904369_striped_scratch//input PTF201111304878_2_o_40204_06.w.weight.fits 16.00433349609375 0.016826000000000008 0.0 0.016826000000000008
