SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/output.resample.26813108.2 0.0 0.005763999999999999 0.005763999999999999 0.0
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/error.resample.26813108.2 0.0 0.004383 0.0 0.004383
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/resample.xml 0.023351669311523438 0.0045780000000000005 0.0 0.0045780000000000005
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/stat.resample.26813108.2.xml 0.8134908676147461 0.004810999999999999 0.0 0.004810999999999999
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/output.combine.26813108.2 0.0 0.003886999999999998 0.0 0.003886999999999998
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/error.combine.26813108.2 0.0 0.0037240000000000016 0.0 0.0037240000000000016
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/coadd.fits 49.4439697265625 0.043218999999999994 0.0 0.043218999999999994
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/coadd.weight.fits 49.4439697265625 0.043752 0.0 0.043752
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/combine.xml 0.024936676025390625 0.005396000000000007 0.0026980000000000007 0.002698000000000006
2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//2/2/ 2/stat.combine.xml.26813108.2 0.09003639221191406 0.004580000000000001 0.0 0.004580000000000001
