SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/output.resample.26813109.3 0.0 0.0059629999999999996 0.0029820000000000003 0.0029809999999999997
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/error.resample.26813109.3 0.0 0.005116000000000001 0.0 0.005116000000000001
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/resample.xml 0.023351669311523438 0.005363999999999999 0.0 0.005363999999999999
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/stat.resample.26813109.3.xml 1.236288070678711 0.006213999999999999 0.0 0.006213999999999999
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/output.combine.26813109.3 0.0 0.004522000000000002 0.0 0.004522000000000002
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/error.combine.26813109.3 0.0 0.005249 0.0 0.005249
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/coadd.fits 49.4439697265625 0.04564699999999999 0.0 0.04564699999999999
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/coadd.weight.fits 49.4439697265625 0.044832 0.0 0.044832
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/combine.xml 0.024936676025390625 0.0040869999999999995 0.0040869999999999995 0.0
3/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//1/3/ 3/stat.combine.xml.26813109.3 0.18007946014404297 0.004255000000000009 0.0 0.004255000000000009
