ID START END FITS NB_PIPELINE NB_CORES AVG PIPELINE BB_TYPE BB_ALLOC_SIZE_MB TOTAL_NB_FILES BB_NB_FILES TOTAL_SIZE_FILES_MB BB_SIZE_FILES_MB MAKESPAN_S WALLTIME_S STAGEIN_TIME_S STAGEIN_WALLTIME_S RESAMPLE_TIME_S RESAMPLE_WALLTIME_S COMBINE_TIME_S COMBINE_WALLTIME_S STAGEOUT_TIME_S STAGEOUT_WALLTIME_S
30868782   Y 1 32 1 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 36.75664140915126 100.172064735 0.0002454658970236778 0.128063174 18.938 60.336466782 17.336 38.724885083 0.4823959432542324 0
30868782   Y 1 32 2 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 37.97650281504169 88.709402505 0.0002629449591040611 0.141424037 19.415 39.36714272 17.521 47.686050344 1.040239870082587 0
30868782   Y 1 32 3 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 39.157890076253565 79.863357156 0.0002910192124545574 0.162728656 20.489 38.167506583 17.318 38.760265572 1.3505990570411086 0
30868782   Y 1 32 4 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 35.88116206368804 87.167852493 0.00025518471375107765 0.266004305 17.796 40.090944026 17.525 45.751651171 0.5599068789742887 0
30868782   Y 1 32 5 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 38.92137207938358 110.843456587 0.00036242837086319923 0.140460533 19.048 66.114776645 17.477 41.60665873 2.3960096510127187 0
30868782   Y 1 32 6 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 36.85968527313695 94.835242092 0.0013507641851902008 0.70809582 19.098 43.642513336 17.358 49.627130137 0.4023345089517534 0
30868782   Y 1 32 7 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 38.38518458874151 170.878188589 0.0002449527382850647 0.142431575 17.728 116.26461505 17.48 50.776716299 3.176939636003226 0
30868782   Y 1 32 8 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 37.7318030520305 88.474492979 0.00038392096757888794 0.157800787 19.869 38.139295845 17.41 49.156084987 0.45241913106292486 0
30868782   Y 1 32 9 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 37.47137402109057 110.927898144 0.0006639580242335796 0.156716705 18.424 66.172514793 17.734 42.75723096 1.3127100630663335 0
30868782   Y 1 32 10 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 38.912373432893304 121.447993721 0.0003500129096210003 0.132907875 19.588 63.116731422 17.358 55.693459461 1.966023419983685 0
30868782   Y 1 32 11 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 40.72944754924252 92.822973898 0.00022411299869418144 0.12255686 21.06 53.200701325 17.454 36.747716834 2.215223436243832 0
30868782   Y 1 32 12 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 40.105322771131995 89.77452261 0.0004019211046397686 0.12770829 20.426 43.090677459 18.39 44.746505449 1.2889208500273526 0
30868782   Y 1 32 13 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 38.383757541038094 77.709161093 0.00021976232528686523 0.126631477 19.72 39.263317067 17.592 36.746582003 1.071537778712809 0
30868782   Y 1 32 14 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 40.27852299212664 110.360417439 0.00027109822258353233 0.128519767 20.896 53.260104061 17.487 54.613496984 1.8952518939040601 0
30868782   Y 1 32 15 0 PRIVATE 201.39999999999998 32 0 768.515625 0.0 38.54640013013035 143.023198936 0.0004147719591856003 0.349007891 20.777 39.998642928 17.363 101.741256888 0.405985358171165 0
30873087   Y 1 32 1 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 78.57845754404785 116.279209849 0.0012945920461788774 0.120179211 33.972 59.494203352 43.638 54.829695134 0.9671629520016722 0
30873087   Y 1 32 2 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 80.24194546399079 131.293129861 0.0009065350168384612 0.116656107 36.199 79.628144128 43.437 50.391406325 0.6050389289739542 0
30873087   Y 1 32 3 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 82.16196382695344 124.716725277 0.001843198959250003 0.126207664 38.588 43.77858329 43.062 79.767583066 0.5101206279941835 0
30873087   Y 1 32 4 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 78.74333281304082 91.022272979 0.0007858920143917203 0.331700635 35.523 42.13052021 42.826 47.645511692 0.3935469210264273 0
30873087   Y 1 32 5 0 STRIPED 201.39999999999998 32 0 768.515625 0.0 83.82230943801906 124.526970596 0.002230825019069016 0.127604816 37.979 54.272849032 45.325 69.084781941 0.5160786129999906 0
