SRC DEST FILE SIZE(MB) TOTAL(S) STIME(S) UTIME(S)
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.fits 32.02789306640625 0.023368 0.0 0.023368
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111035427_2_o_33741_06.w.fits 32.02789306640625 0.022722999999999997 0.0 0.022722999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111085228_2_o_34301_06.w.fits 32.02789306640625 0.026424999999999997 0.0 0.026424999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111095206_2_o_34706_06.w.fits 32.02789306640625 0.02610499999999999 0.0 0.02610499999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111155050_2_o_35570_06.w.fits 32.02789306640625 0.024252999999999997 0.0 0.024252999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111165032_2_o_35994_06.w.fits 32.02789306640625 0.024520000000000014 0.0 0.024520000000000014
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111184953_2_o_36749_06.w.fits 32.02789306640625 0.024635999999999998 0.0035189999999999996 0.021116999999999997
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111224851_2_o_37387_06.w.fits 32.02789306640625 0.02419099999999999 0.0 0.02419099999999999
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111234857_2_o_37754_06.w.fits 32.02789306640625 0.025451 0.0 0.025451
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111265053_2_o_38612_06.w.fits 32.02789306640625 0.024127999999999983 0.0 0.024127999999999983
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111274755_2_o_38996_06.w.fits 32.02789306640625 0.025371999999999995 0.004229 0.021142999999999995
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111284696_2_o_39396_06.w.fits 32.02789306640625 0.023181000000000007 0.0 0.023181000000000007
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111294943_2_o_39822_06.w.fits 32.02789306640625 0.024357000000000018 0.0 0.024357000000000018
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111304878_2_o_40204_06.w.fits 32.02789306640625 0.023733000000000004 0.0 0.023733000000000004
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111025428_2_o_33289_06.w.weight.fits 16.00433349609375 0.016002000000000016 0.0 0.016002000000000016
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111035427_2_o_33741_06.w.weight.fits 16.00433349609375 0.015946000000000016 0.0 0.015946000000000016
/global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp//input /var/opt/cray/dws/mounts/batch/25902669_striped_scratch//input PTF201111085228_2_o_34301_06.w.weight.fits 16.00433349609375 0.014705999999999997 0.0 0.014705999999999997
