SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/resamp 0.0 0.004006 0.0 0.004006
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/1 0.006709098815917969 0.003960999999999999 0.003960999999999999 0.0
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/2 0.000244140625 0.0040019999999999995 0.0 0.0040019999999999995
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/3 3.337860107421875e-05 0.0042580000000000005 0.0042580000000000005 0.0
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/4 4.863739013671875e-05 0.004605 0.0 0.004605
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/files_to_stage.txt 4.863739013671875e-05 0.003699000000000001 0.0 0.003699000000000001
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/output.log 0.00022125244140625 0.0037339999999999977 0.0 0.0037339999999999977
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/bb.log 0.00017261505126953125 0.0037770000000000026 0.0 0.0037770000000000026
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/bb_alloc.log 0.0016489028930664062 0.003487999999999998 0.0 0.003487999999999998
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/stage-in-pfs.csv 3.814697265625e-06 0.003349999999999999 0.0 0.003349999999999999
/var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-4N-0F.jea2ch/swarp-scaling.batch.16c.0f.26813109//2/ /var/opt/cray/dws/mounts/batch/26813109_striped_scratch//swarp-scaling.batch.16c.0f.26813109//2/stage-in-bb.csv 0.0009374618530273438 0.0037669999999999995 0.0037669999999999995 0.0
