NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 100.06525611877441 10 100.06525611877441 1.0 0.584373997990042 0.014012 0.123642 171.23495648839526 0.2355580509630165 0.0014012 0.0023986384934421073 0.012364199999999999 0.017908879956292322
