NB_FILES TOTAL_SIZE(MB) NB_FILES_TRANSFERED TRANSFERED_SIZE(MB) TRANSFER_RATIO DURATION(S) UTIME(S) STIME(S) BANDWIDTH(MB/S) EFFICIENCY AVG_UTIME(S) SD_UTIME AVG_STIME(S) SD_STIME
10 99.66887474060059 10 99.66887474060059 1.0 0.6025477009825408 0.025299 0.100434 165.4124222498503 0.2086689564908707 0.0025299 0.0022907754363970293 0.0100434 0.018098316933411854
