SRC DEST FILE SIZE(MB) TOTAL(S) UTIME(S) STIME(S)
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/output.resample.26813108.1 0.0 0.005518 0.0 0.005518
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/error.resample.26813108.1 0.0 0.0044329999999999994 0.0044329999999999994 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/resample.xml 0.023351669311523438 0.0049629999999999995 0.0024810000000000006 0.002481999999999999
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/stat.resample.26813108.1.xml 0.6426124572753906 0.005386999999999999 0.005386999999999999 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/output.combine.26813108.1 0.0 0.0041059999999999985 0.0041059999999999985 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/error.combine.26813108.1 0.0 0.004527 0.004527 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/coadd.fits 49.4439697265625 0.042406 0.0 0.042406
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/coadd.weight.fits 49.4439697265625 0.045875000000000006 0.0 0.045875000000000006
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/combine.xml 0.024936676025390625 0.004365000000000001 0.004365000000000001 0.0
1/ /global/cscratch1/sd/lpottier/workflow-io-bb/real-workflows/swarp/swarp-debug-16C-50B-1_4W-0F-16-12/swarp-run-2N-0F.EbPnaP/swarp-scaling.batch.16c.0f.26813108//1/1/ 1/stat.combine.xml.26813108.1 0.09003448486328125 0.00415299999999999 0.0 0.00415299999999999
